red,green,blue,id
206,205,211,2
210,209,217,2
212,209,218,2
196,193,200,2
209,207,212,2
222,217,221,2
217,211,213,2
224,215,216,2
207,197,195,2
193,182,178,2
192,181,175,2
192,179,170,2
190,176,165,2
194,178,165,2
195,179,164,2
191,173,159,2
184,166,152,2
183,163,138,2
186,166,141,2
192,172,145,2
194,173,146,2
184,163,134,2
175,154,123,2
181,161,128,2
196,176,141,2
205,183,144,2
207,185,144,2
208,187,144,2
207,186,141,2
205,184,137,2
207,185,138,2
212,190,141,2
217,195,146,2
217,193,147,2
219,195,149,2
216,192,146,2
215,191,145,2
219,195,149,2
217,193,147,2
215,188,141,2
215,188,141,2
200,173,126,2
200,173,126,2
204,177,130,2
212,185,138,2
219,191,143,2
222,194,146,2
226,198,150,2
230,202,154,2
228,200,161,2
224,196,157,2
172,144,105,2
221,193,154,2
220,192,153,2
213,185,146,2
199,171,132,2
170,142,103,2
191,163,124,2
211,183,144,2
216,188,149,2
218,190,151,2
228,200,161,2
224,196,157,2
212,184,145,2
213,185,146,2
208,182,147,2
196,167,133,2
215,187,150,2
235,207,170,2
227,199,160,2
228,200,161,2
237,209,169,2
230,201,161,2
224,195,155,2
206,177,137,2
237,207,169,2
209,179,141,2
199,166,131,2
189,156,121,2
223,190,157,2
219,186,153,2
221,190,136,2
219,189,135,2
219,189,137,2
221,193,143,2
225,199,150,2
225,201,155,2
222,199,155,2
217,195,154,2
225,205,168,2
219,200,167,2
213,196,166,2
215,199,173,2
224,210,184,2
232,220,196,2
238,226,204,2
238,227,205,2
237,234,217,2
238,235,218,2
242,236,220,2
244,239,220,2
244,237,219,2
243,236,217,2
241,233,212,2
242,231,211,2
233,221,199,2
229,217,193,2
227,213,187,2
227,211,186,2
225,209,183,2
220,203,177,2
208,191,165,2
199,182,154,2
217,205,179,2
234,222,196,2
225,211,184,2
216,200,174,2
231,216,187,2
231,214,184,2
215,199,166,2
219,200,168,2
220,201,169,2
217,201,168,2
226,210,177,2
245,230,199,2
255,245,214,2
255,244,215,2
244,233,203,2
235,224,194,2
249,233,200,2
251,232,200,2
241,222,189,2
226,206,169,2
220,198,159,2
222,199,158,2
221,198,156,2
216,192,148,2
213,189,145,2
213,189,145,2
212,187,146,2
211,187,149,2
212,188,152,2
213,190,156,2
216,193,161,2
217,194,163,2
211,189,150,2
206,184,145,2
206,184,145,2
213,191,152,2
218,196,157,2
217,195,156,2
215,193,154,2
215,193,154,2
211,189,148,2
211,189,148,2
214,192,151,2
218,197,154,2
216,195,152,2
212,191,148,2
212,189,147,2
214,191,149,2
210,199,167,2
211,200,170,2
224,212,186,2
245,234,214,2
255,244,230,2
250,240,230,2
243,232,226,2
242,231,227,2
244,233,229,2
247,234,226,2
247,233,222,2
242,229,212,2
234,219,196,2
225,210,181,2
220,204,171,2
217,201,167,2
229,206,174,2
229,206,174,2
230,207,175,2
232,209,177,2
234,211,179,2
235,212,180,2
233,213,180,2
232,211,180,2
230,209,178,2
229,208,177,2
231,212,180,2
237,218,188,2
243,224,194,2
244,225,195,2
238,219,189,2
232,213,183,2
218,204,175,2
233,219,190,2
238,224,195,2
232,218,189,2
234,220,191,2
245,232,200,2
244,229,196,2
232,216,183,2
226,208,172,2
224,204,167,2
228,205,164,2
233,208,167,2
237,208,166,2
235,204,158,2
235,202,157,2
238,204,158,2
227,198,164,2
229,200,166,2
229,201,164,2
229,199,163,2
231,201,163,2
235,206,166,2
236,205,161,2
232,201,155,2
235,203,156,2
232,200,149,2
226,195,141,2
221,188,134,2
150,133,117,2
157,140,124,2
143,126,110,2
140,123,107,2
162,145,129,2
174,157,141,2
171,154,138,2
167,151,135,2
174,158,142,2
170,154,138,2
164,148,132,2
158,145,128,2
156,143,126,2
162,149,132,2
178,165,148,2
193,180,163,2
180,178,166,2
192,190,178,2
184,181,172,2
185,182,175,2
171,168,163,2
170,166,163,2
200,199,197,2
204,203,201,2
194,192,193,2
201,199,200,2
196,196,196,2
206,206,206,2
200,200,200,2
200,200,198,2
219,219,217,2
202,202,200,2
203,203,203,2
195,195,195,2
195,195,195,2
206,206,206,2
216,216,216,2
216,216,216,2
216,216,216,2
220,220,220,2
217,217,217,2
216,216,216,2
215,215,215,2
218,218,218,2
222,222,222,2
224,224,224,2
224,224,224,2
223,223,223,2
221,221,219,2
222,222,220,2
220,220,218,2
215,215,213,2
207,207,205,2
203,203,201,2
206,205,201,2
211,208,203,2
193,189,180,2
221,213,200,2
198,190,171,2
210,198,174,2
206,191,162,2
224,208,175,2
228,210,174,2
215,195,158,2
188,166,125,2
149,128,85,2
150,129,86,2
112,91,48,2
102,79,35,2
170,147,103,2
227,203,157,2
162,138,90,2
148,121,74,2
227,201,152,2
189,163,112,2
197,169,119,2
213,186,133,2
141,114,61,2
205,175,121,2
125,95,41,2
98,66,28,2
127,95,56,2
148,116,75,2
169,138,91,2
125,95,43,2
144,118,61,2
161,137,77,2
205,183,125,2
207,186,129,2
210,193,141,2
203,189,144,2
148,135,100,2
95,83,57,2
154,146,127,2
135,127,114,2
129,120,111,2
149,140,133,2
139,130,123,2
115,106,101,2
97,90,84,2
149,141,138,2
167,162,159,2
180,176,173,2
190,186,185,2
192,190,191,2
200,200,202,2
194,195,199,2
206,207,211,2
219,222,227,2
219,222,227,2
221,226,230,2
217,222,228,2
218,224,222,2
237,243,243,2
222,228,228,2
222,227,230,2
222,227,231,2
212,217,223,2
223,228,234,2
218,222,231,2
214,218,227,2
215,219,228,2
215,219,228,2
214,218,227,2
213,218,224,2
215,220,224,2
220,225,229,2
225,230,234,2
227,226,231,2
222,221,226,2
229,229,231,2
222,222,224,2
215,215,217,2
216,216,216,2
216,214,215,2
230,229,227,2
213,212,210,2
217,216,212,2
226,222,219,2
220,217,212,2
212,209,204,2
228,225,220,2
213,210,203,2
228,225,218,2
226,222,213,2
224,220,211,2
226,222,211,2
213,207,193,2
212,206,190,2
209,202,183,2
194,186,165,2
219,209,184,2
196,184,158,2
191,177,150,2
183,168,139,2
192,175,147,2
179,162,134,2
189,169,142,2
188,168,141,2
190,170,143,2
144,125,93,2
195,176,143,2
181,162,129,2
179,159,124,2
197,177,140,2
203,184,144,2
187,168,126,2
211,190,147,2
206,185,140,2
162,141,96,2
140,119,74,2
160,137,93,2
164,141,99,2
185,162,120,2
198,175,133,2
138,115,73,2
130,111,81,2
105,84,55,2
111,90,61,2
136,115,86,2
141,120,89,2
136,115,84,2
141,120,89,2
181,158,126,2
193,170,138,2
181,158,124,2
191,168,134,2
185,161,127,2
188,164,128,2
184,160,124,2
197,173,137,2
178,154,118,2
185,166,134,2
184,168,135,2
181,164,134,2
173,157,131,2
171,155,130,2
173,158,137,2
173,160,143,2
172,160,148,2
165,155,146,2
161,151,149,2
139,130,131,2
155,146,151,2
194,187,194,2
180,174,184,2
170,164,176,2
213,207,219,2
191,189,192,2
201,197,198,2
208,203,199,2
213,206,196,2
164,155,138,2
153,142,120,2
161,147,121,2
152,138,109,2
153,138,109,2
168,154,128,2
174,162,140,2
186,174,160,2
174,164,155,2
197,187,186,2
200,191,194,2
197,190,197,2
211,209,212,2
205,203,206,2
206,204,207,2
218,216,219,2
230,228,231,2
230,228,229,2
220,218,219,2
211,209,210,2
212,210,211,2
229,227,228,2
233,231,232,2
251,249,252,2
236,234,237,2
240,238,241,2
230,228,231,2
240,238,241,2
229,227,230,2
229,227,230,2
218,216,219,2
176,174,177,2
212,210,213,2
231,229,232,2
216,214,217,2
209,207,210,2
233,231,234,2
238,236,239,2
240,238,241,2
238,236,239,2
235,233,236,2
236,234,237,2
236,234,237,2
235,233,236,2
228,227,233,2
226,225,231,2
225,224,230,2
224,223,229,2
225,224,230,2
225,224,230,2
223,222,228,2
222,221,227,2
221,220,226,2
222,221,227,2
224,223,229,2
224,223,229,2
217,216,222,2
208,207,213,2
208,207,213,2
214,213,219,2
220,220,232,2
202,202,212,2
202,202,212,2
209,208,216,2
203,202,208,2
203,201,206,2
205,201,202,2
194,188,188,2
188,180,177,2
195,186,181,2
196,186,177,2
191,178,169,2
187,173,162,2
188,174,161,2
190,174,161,2
187,171,156,2
180,163,137,2
188,168,143,2
195,175,150,2
195,175,148,2
192,173,143,2
191,172,140,2
195,176,143,2
200,180,145,2
202,182,145,2
211,192,152,2
209,190,147,2
206,185,140,2
207,186,141,2
206,185,138,2
209,189,139,2
219,199,149,2
220,198,151,2
203,181,134,2
216,194,147,2
221,199,152,2
205,183,136,2
220,196,150,2
230,206,158,2
208,184,136,2
223,199,151,2
219,192,145,2
213,187,138,2
207,181,132,2
222,196,147,2
220,192,144,2
228,200,152,2
217,189,141,2
234,209,169,2
176,151,111,2
148,123,83,2
224,199,159,2
216,191,151,2
240,215,175,2
203,178,138,2
161,136,96,2
167,142,102,2
217,192,152,2
228,203,163,2
224,199,159,2
213,188,148,2
200,175,135,2
209,184,144,2
202,177,137,2
214,188,153,2
219,193,158,2
216,190,153,2
242,217,177,2
227,202,161,2
228,200,160,2
228,201,158,2
228,201,158,2
235,208,165,2
227,198,156,2
205,176,136,2
225,196,156,2
242,212,174,2
207,177,141,2
228,198,164,2
229,199,165,2
226,197,141,2
223,193,139,2
223,196,141,2
216,190,139,2
224,198,149,2
224,200,154,2
211,188,146,2
223,204,162,2
219,201,163,2
225,209,175,2
223,208,177,2
235,221,192,2
224,212,186,2
236,226,201,2
235,225,200,2
245,234,212,2
236,229,211,2
225,218,200,2
228,219,202,2
242,234,215,2
244,236,217,2
235,224,204,2
239,226,207,2
253,241,219,2
240,225,202,2
240,224,199,2
237,221,196,2
233,216,190,2
226,209,183,2
221,201,174,2
216,196,169,2
213,193,166,2
213,201,177,2
207,195,169,2
196,184,158,2
185,171,144,2
166,151,122,2
154,139,108,2
185,169,136,2
238,222,189,2
224,208,175,2
223,207,174,2
218,203,170,2
230,215,182,2
250,237,205,2
243,232,200,2
230,219,189,2
236,225,195,2
240,224,190,2
239,223,189,2
236,218,182,2
227,209,171,2
217,198,156,2
214,193,150,2
216,193,149,2
219,196,152,2
212,189,145,2
215,192,148,2
218,195,153,2
219,195,157,2
217,195,158,2
216,193,159,2
214,194,161,2
214,193,162,2
213,189,153,2
215,191,155,2
216,192,156,2
216,192,156,2
215,191,153,2
217,193,155,2
220,196,158,2
222,198,160,2
214,191,150,2
215,192,151,2
218,195,154,2
221,198,157,2
219,196,155,2
214,191,150,2
213,190,149,2
216,193,152,2
226,216,189,2
229,222,196,2
236,228,207,2
243,236,218,2
248,240,229,2
248,241,233,2
248,240,237,2
247,239,237,2
251,243,240,2
250,241,236,2
248,238,229,2
244,235,220,2
240,229,209,2
232,220,196,2
225,211,184,2
219,205,176,2
227,204,173,2
231,208,177,2
232,209,178,2
229,205,177,2
229,205,177,2
233,209,181,2
237,213,185,2
235,214,185,2
227,206,179,2
234,213,186,2
234,213,186,2
226,206,179,2
223,203,178,2
228,208,183,2
229,209,184,2
224,204,179,2
212,203,174,2
209,200,171,2
226,217,188,2
234,225,196,2
230,221,192,2
245,236,207,2
250,239,209,2
224,211,179,2
221,206,173,2
222,203,170,2
222,202,165,2
226,203,162,2
230,203,160,2
233,204,160,2
237,206,160,2
239,207,160,2
233,206,176,2
233,204,174,2
230,201,169,2
228,199,165,2
229,201,164,2
232,202,164,2
233,204,164,2
236,205,161,2
235,204,158,2
229,197,148,2
220,188,137,2
216,183,130,2
144,125,108,2
146,127,110,2
160,141,124,2
150,131,114,2
161,142,125,2
178,161,143,2
166,149,131,2
174,157,139,2
172,155,137,2
168,151,133,2
163,148,129,2
161,146,127,2
160,145,126,2
163,148,129,2
174,159,140,2
185,170,151,2
178,174,162,2
188,184,172,2
185,181,170,2
181,177,168,2
169,166,159,2
164,161,156,2
182,178,175,2
192,191,189,2
190,188,189,2
197,195,196,2
188,188,188,2
195,195,195,2
206,206,206,2
198,198,196,2
199,201,198,2
208,210,207,2
214,214,214,2
205,205,205,2
202,202,202,2
210,210,210,2
216,216,216,2
215,215,215,2
214,214,214,2
218,218,218,2
219,219,219,2
217,217,217,2
216,216,216,2
217,217,217,2
219,219,219,2
221,221,221,2
221,221,221,2
220,220,220,2
225,225,227,2
226,226,228,2
227,227,229,2
225,225,227,2
221,220,225,2
218,218,220,2
217,217,219,2
218,217,215,2
197,194,189,2
204,197,187,2
184,175,160,2
180,167,148,2
225,211,185,2
211,194,164,2
209,190,157,2
222,202,167,2
188,165,124,2
117,94,53,2
123,100,59,2
159,136,94,2
167,144,102,2
151,127,83,2
181,157,113,2
200,173,128,2
175,148,101,2
147,120,73,2
225,197,149,2
184,156,108,2
131,103,53,2
127,97,47,2
165,135,85,2
172,142,90,2
157,125,86,2
171,139,98,2
178,147,103,2
136,105,58,2
134,104,52,2
165,139,82,2
190,164,105,2
228,204,144,2
210,189,132,2
206,186,135,2
215,198,152,2
167,151,115,2
114,100,71,2
130,118,96,2
133,122,104,2
157,148,133,2
138,126,114,2
111,99,87,2
102,90,78,2
123,113,103,2
173,164,155,2
163,154,149,2
172,164,161,2
202,197,194,2
205,201,200,2
206,204,205,2
205,205,207,2
220,221,225,2
221,225,228,2
215,218,223,2
222,225,230,2
218,223,227,2
226,230,229,2
232,236,235,2
231,235,236,2
220,224,227,2
218,222,225,2
216,219,224,2
206,209,216,2
208,211,218,2
213,216,225,2
214,217,226,2
215,218,225,2
215,218,225,2
214,217,222,2
214,217,222,2
216,219,224,2
219,223,226,2
232,233,237,2
221,222,226,2
226,226,228,2
228,228,230,2
233,233,235,2
233,233,233,2
217,215,216,2
213,212,210,2
224,223,219,2
205,201,198,2
214,211,206,2
216,213,208,2
208,203,197,2
227,222,216,2
225,220,214,2
224,219,213,2
235,228,220,2
228,221,211,2
234,228,216,2
229,221,208,2
228,221,203,2
220,212,193,2
196,185,163,2
200,188,162,2
181,167,140,2
187,173,144,2
190,175,146,2
200,183,153,2
182,163,133,2
179,160,130,2
179,158,129,2
195,174,145,2
141,124,94,2
117,101,68,2
168,152,119,2
196,177,144,2
177,159,121,2
183,165,125,2
199,182,139,2
184,165,122,2
185,166,123,2
191,170,125,2
115,94,49,2
95,74,31,2
140,119,76,2
130,107,65,2
135,112,70,2
192,169,128,2
135,116,86,2
103,84,54,2
181,162,132,2
102,83,53,2
152,133,101,2
230,211,179,2
163,142,111,2
148,127,96,2
135,115,82,2
151,131,98,2
200,177,145,2
200,177,143,2
193,170,136,2
184,161,127,2
193,170,136,2
189,166,132,2
175,158,128,2
179,162,132,2
178,163,134,2
175,159,133,2
171,156,133,2
169,157,135,2
167,154,137,2
163,151,137,2
157,147,137,2
151,142,137,2
170,162,159,2
181,175,175,2
176,170,174,2
195,190,196,2
209,204,211,2
189,184,191,2
167,163,160,2
179,174,170,2
212,205,195,2
208,199,184,2
160,149,129,2
163,149,123,2
157,142,113,2
162,145,115,2
162,145,115,2
156,140,114,2
151,136,115,2
168,155,139,2
168,158,149,2
194,184,182,2
196,190,192,2
197,191,195,2
210,208,211,2
211,209,210,2
212,210,211,2
211,209,210,2
208,206,207,2
213,212,210,2
228,227,225,2
245,244,242,2
237,236,234,2
251,250,248,2
244,243,241,2
231,229,230,2
241,239,240,2
236,234,235,2
225,223,224,2
227,225,228,2
227,225,226,2
228,226,227,2
221,219,220,2
183,181,182,2
198,196,197,2
199,197,198,2
194,192,193,2
208,206,207,2
230,228,229,2
240,238,239,2
247,245,246,2
247,245,246,2
243,241,242,2
240,238,239,2
238,236,237,2
236,234,235,2
229,228,234,2
228,227,233,2
227,226,232,2
225,224,230,2
224,223,229,2
224,223,229,2
224,223,229,2
224,223,229,2
222,221,227,2
222,221,227,2
223,222,228,2
223,222,228,2
218,217,223,2
210,209,215,2
209,208,214,2
213,212,218,2
209,213,224,2
208,210,222,2
210,213,222,2
212,212,222,2
212,213,218,2
217,216,221,2
214,212,215,2
202,198,197,2
197,192,189,2
190,183,177,2
181,172,165,2
181,171,162,2
188,178,168,2
193,181,169,2
186,174,160,2
176,162,149,2
181,163,139,2
185,167,143,2
190,173,147,2
190,173,147,2
184,167,139,2
180,163,133,2
188,172,139,2
201,182,149,2
203,185,149,2
203,185,147,2
201,183,143,2
205,186,144,2
209,190,147,2
201,183,137,2
199,181,135,2
210,192,146,2
213,192,149,2
217,196,151,2
215,194,149,2
204,183,138,2
160,139,94,2
157,136,91,2
209,187,140,2
210,188,141,2
200,176,130,2
203,179,131,2
213,189,141,2
200,176,128,2
223,197,148,2
223,197,148,2
241,215,166,2
225,199,150,2
212,191,136,2
209,188,133,2
210,189,134,2
226,205,150,2
235,214,159,2
228,207,152,2
207,186,131,2
181,160,105,2
219,198,143,2
228,207,152,2
229,208,153,2
238,217,162,2
206,185,130,2
201,180,125,2
216,195,140,2
206,185,130,2
230,208,158,2
213,191,141,2
197,176,123,2
228,207,152,2
228,207,150,2
231,209,152,2
231,209,151,2
228,206,146,2
213,191,131,2
238,213,156,2
238,213,157,2
223,198,142,2
220,195,141,2
224,198,147,2
231,205,156,2
224,198,149,2
214,187,132,2
232,207,151,2
203,178,124,2
225,202,150,2
235,213,164,2
191,170,125,2
209,190,147,2
249,231,191,2
201,185,149,2
207,192,159,2
207,194,162,2
224,213,183,2
224,215,186,2
237,227,200,2
227,220,194,2
228,221,195,2
235,224,204,2
228,217,197,2
229,216,197,2
235,222,203,2
234,222,200,2
228,213,192,2
231,216,193,2
243,227,204,2
243,227,202,2
241,223,199,2
238,221,195,2
239,219,194,2
238,218,191,2
236,216,189,2
232,211,184,2
227,206,179,2
222,212,187,2
222,212,187,2
205,193,167,2
181,169,143,2
176,162,135,2
188,173,144,2
213,198,167,2
241,226,193,2
219,204,171,2
221,206,173,2
219,204,171,2
223,210,176,2
234,223,191,2
239,228,196,2
233,224,193,2
231,222,191,2
231,217,182,2
228,214,179,2
225,209,173,2
220,205,166,2
219,202,159,2
219,200,157,2
221,200,155,2
221,200,155,2
223,202,157,2
223,202,159,2
222,200,159,2
220,198,159,2
216,196,161,2
216,196,163,2
216,197,165,2
218,199,169,2
223,197,164,2
222,196,163,2
221,195,162,2
219,193,160,2
219,193,158,2
219,193,158,2
220,194,159,2
221,195,160,2
223,199,161,2
215,191,155,2
214,190,154,2
223,199,163,2
234,210,174,2
234,210,174,2
226,202,168,2
219,195,161,2
232,227,207,2
234,229,210,2
238,232,216,2
239,235,223,2
243,239,230,2
243,240,235,2
244,240,237,2
244,240,239,2
242,238,237,2
242,237,234,2
241,236,230,2
243,236,226,2
244,237,221,2
244,236,217,2
242,234,211,2
243,232,210,2
233,209,185,2
236,212,188,2
234,212,188,2
232,210,186,2
232,210,186,2
234,212,189,2
233,211,188,2
229,209,185,2
232,212,188,2
239,218,197,2
240,219,198,2
235,214,193,2
232,214,192,2
235,217,195,2
231,213,191,2
223,205,183,2
198,192,166,2
206,200,174,2
235,229,203,2
250,244,218,2
240,234,208,2
245,238,212,2
246,239,213,2
227,217,190,2
229,218,190,2
227,212,181,2
226,207,174,2
226,206,169,2
230,206,168,2
232,207,166,2
234,207,164,2
235,206,162,2
233,210,169,2
231,208,166,2
230,205,164,2
230,206,162,2
230,206,160,2
232,206,157,2
232,206,155,2
233,206,151,2
226,197,141,2
221,192,132,2
217,187,125,2
214,185,119,2
168,147,128,2
154,136,116,2
177,159,139,2
156,138,118,2
152,134,114,2
179,161,141,2
175,157,137,2
192,175,155,2
174,157,137,2
170,153,133,2
168,151,131,2
169,152,132,2
170,155,134,2
170,155,134,2
175,160,139,2
180,165,144,2
184,178,164,2
190,184,170,2
190,186,174,2
181,177,166,2
178,174,165,2
169,166,159,2
163,159,156,2
186,182,179,2
190,189,187,2
195,193,194,2
188,188,188,2
188,188,188,2
210,210,208,2
199,199,197,2
182,184,181,2
214,216,213,2
219,219,219,2
210,210,210,2
207,207,207,2
212,212,212,2
217,217,217,2
215,215,215,2
214,214,214,2
217,217,217,2
220,220,220,2
219,219,219,2
217,217,217,2
218,218,218,2
220,220,220,2
222,222,222,2
223,223,223,2
223,223,223,2
223,222,227,2
224,223,228,2
226,225,230,2
227,228,233,2
228,229,234,2
226,227,232,2
223,224,229,2
221,221,223,2
216,215,213,2
217,212,206,2
198,190,179,2
185,173,157,2
238,223,200,2
191,174,146,2
152,133,101,2
186,166,133,2
131,107,69,2
146,123,82,2
171,148,107,2
188,165,124,2
214,189,149,2
208,183,142,2
197,172,131,2
185,161,117,2
204,177,134,2
212,185,140,2
179,152,107,2
163,136,89,2
119,92,45,2
173,145,98,2
170,142,94,2
174,146,98,2
169,140,100,2
173,144,102,2
181,152,108,2
176,148,100,2
186,158,108,2
207,180,125,2
225,200,144,2
210,185,129,2
211,188,134,2
202,182,131,2
213,195,149,2
170,152,114,2
124,109,76,2
116,102,75,2
130,118,96,2
162,149,130,2
101,86,65,2
122,107,88,2
140,127,110,2
149,136,120,2
172,160,148,2
168,158,148,2
184,175,168,2
210,202,199,2
199,194,191,2
196,192,191,2
200,198,199,2
217,217,219,2
212,213,217,2
209,213,216,2
227,231,234,2
223,226,231,2
223,228,224,2
220,224,223,2
233,237,236,2
221,225,226,2
224,228,231,2
230,233,238,2
206,209,214,2
214,217,224,2
209,212,219,2
211,214,221,2
214,217,224,2
216,219,224,2
216,219,224,2
216,220,223,2
217,221,224,2
218,222,225,2
222,223,227,2
218,219,223,2
230,229,234,2
231,231,233,2
229,229,231,2
223,223,223,2
208,206,207,2
208,207,205,2
227,223,220,2
206,202,199,2
226,223,218,2
219,214,208,2
186,181,175,2
187,182,176,2
205,198,190,2
202,195,187,2
210,201,192,2
206,197,188,2
224,216,205,2
229,220,205,2
221,212,195,2
211,200,180,2
187,176,154,2
175,163,137,2
179,165,138,2
186,171,142,2
169,154,125,2
170,153,123,2
179,160,130,2
199,180,150,2
182,163,133,2
168,149,119,2
166,151,122,2
147,130,100,2
118,101,71,2
143,127,94,2
202,186,150,2
175,157,119,2
174,156,116,2
205,188,145,2
206,187,144,2
183,164,121,2
127,106,63,2
135,114,71,2
172,151,108,2
142,119,78,2
131,108,67,2
179,156,115,2
107,91,58,2
126,110,77,2
176,157,125,2
121,102,70,2
137,118,86,2
161,142,110,2
158,139,107,2
146,125,94,2
169,148,117,2
157,136,105,2
182,161,130,2
182,161,130,2
198,175,144,2
206,183,151,2
190,167,135,2
175,152,120,2
176,161,132,2
180,165,136,2
181,165,139,2
178,162,137,2
173,158,135,2
166,154,132,2
159,146,129,2
150,138,122,2
158,148,136,2
159,151,140,2
192,183,176,2
195,188,182,2
170,162,159,2
193,188,185,2
210,204,204,2
168,162,162,2
176,169,159,2
181,175,163,2
220,211,196,2
203,192,174,2
163,148,125,2
178,161,135,2
156,137,107,2
163,144,114,2
172,153,123,2
166,149,123,2
167,150,130,2
177,164,148,2
170,160,150,2
184,177,171,2
198,192,192,2
211,207,208,2
203,201,202,2
209,207,208,2
217,215,216,2
221,220,218,2
213,212,210,2
199,198,194,2
191,190,186,2
190,189,185,2
229,228,224,2
248,247,243,2
248,247,243,2
219,218,216,2
245,244,242,2
231,229,230,2
229,227,228,2
229,227,228,2
237,235,236,2
236,234,235,2
236,234,235,2
217,215,216,2
223,221,222,2
212,210,211,2
213,211,212,2
239,237,238,2
235,233,234,2
242,240,241,2
245,243,244,2
240,238,239,2
234,232,233,2
234,232,233,2
236,234,235,2
237,235,236,2
229,228,234,2
229,228,234,2
229,228,234,2
226,225,231,2
223,222,228,2
223,222,228,2
225,224,230,2
228,227,233,2
228,227,233,2
225,224,230,2
223,222,228,2
223,222,228,2
220,219,225,2
215,214,220,2
213,212,218,2
213,212,218,2
204,208,217,2
218,221,230,2
216,219,228,2
206,209,216,2
210,211,216,2
211,210,215,2
198,196,197,2
