red,green,blue,id
91,63,42,4
89,62,41,4
91,66,46,4
86,65,44,4
21,3,0,4
112,96,73,4
113,97,74,4
58,43,22,4
66,51,30,4
132,117,96,4
72,57,36,4
92,75,55,4
124,107,87,4
60,48,26,4
46,34,12,4
35,24,2,4
70,59,39,4
73,62,42,4
82,74,55,4
118,110,91,4
10,1,0,4
11,2,0,4
15,6,0,4
49,40,23,4
46,34,18,4
60,48,32,4
77,66,48,4
46,33,16,4
50,37,20,4
16,9,0,4
63,56,38,4
36,29,11,4
14,5,0,4
69,60,43,4
96,84,68,4
76,63,47,4
76,63,47,4
64,48,33,4
67,49,35,4
71,52,38,4
74,55,41,4
74,52,39,4
65,43,30,4
117,93,81,4
85,61,49,4
60,35,15,4
78,52,35,4
90,67,49,4
58,35,17,4
85,64,45,4
197,179,159,4
43,25,5,4
75,57,37,4
215,198,178,4
169,152,132,4
152,135,115,4
188,171,153,4
148,129,112,4
138,119,102,4
214,195,178,4
202,183,166,4
100,83,67,4
107,90,74,4
69,52,36,4
94,77,61,4
81,64,48,4
94,77,61,4
95,78,62,4
70,51,36,4
55,36,21,4
64,45,30,4
42,23,8,4
70,48,34,4
77,55,41,4
95,73,59,4
72,50,36,4
95,73,59,4
97,81,66,4
48,32,17,4
20,4,0,4
36,20,5,4
38,22,7,4
19,3,0,4
28,12,0,4
57,41,26,4
66,50,35,4
13,0,0,4
59,43,28,4
64,48,33,4
72,56,41,4
120,104,89,4
160,144,129,4
115,99,84,4
77,56,39,4
114,93,76,4
115,94,75,4
77,56,37,4
110,88,67,4
51,29,6,4
91,69,46,4
86,64,41,4
60,40,16,4
173,155,131,4
63,45,21,4
22,7,0,4
35,23,1,4
41,30,8,4
118,107,87,4
78,70,49,4
24,11,0,4
11,0,0,4
34,22,6,4
16,7,0,4
22,15,0,4
50,43,25,4
38,33,14,4
77,72,53,4
74,71,54,4
20,14,0,4
112,106,90,4
36,30,14,4
13,6,0,4
54,45,30,4
111,102,87,4
172,163,148,4
164,157,131,4
73,66,40,4
103,96,70,4
98,88,63,4
62,52,27,4
28,18,0,4
87,77,52,4
92,82,57,4
129,117,93,4
113,101,77,4
45,33,7,4
50,38,12,4
88,74,48,4
151,137,111,4
92,78,52,4
122,108,82,4
109,78,58,4
99,68,48,4
186,158,137,4
120,92,71,4
60,33,12,4
102,75,54,4
69,44,22,4
86,61,39,4
99,72,51,4
102,75,54,4
88,60,39,4
88,57,37,4
111,78,59,4
110,77,58,4
99,64,45,4
104,69,50,4
117,80,53,4
74,37,10,4
153,118,90,4
113,78,50,4
64,30,2,4
103,72,43,4
81,50,21,4
107,76,47,4
96,67,37,4
105,76,46,4
55,26,0,4
96,65,36,4
97,66,37,4
131,100,71,4
81,50,21,4
83,52,23,4
119,91,51,4
114,86,46,4
116,88,48,4
103,75,36,4
95,67,30,4
96,68,31,4
91,62,28,4
96,70,35,4
103,77,42,4
95,69,34,4
106,80,43,4
91,67,29,4
143,120,79,4
97,74,32,4
100,77,35,4
111,88,46,4
130,98,57,4
117,85,44,4
109,77,36,4
118,86,47,4
113,79,41,4
81,47,9,4
96,62,24,4
55,21,0,4
73,41,3,4
114,84,46,4
141,113,74,4
143,118,78,4
118,94,56,4
86,64,25,4
122,100,61,4
93,74,34,4
114,90,42,4
99,75,27,4
91,64,19,4
111,84,41,4
119,90,50,4
146,113,78,4
88,55,22,4
99,66,35,4
127,93,65,4
79,45,18,4
89,55,28,4
105,74,46,4
129,99,71,4
75,45,17,4
100,73,44,4
117,90,61,4
79,52,23,4
75,48,19,4
96,69,40,4
55,28,1,4
85,57,33,4
94,66,42,4
58,30,8,4
86,60,37,4
70,44,21,4
78,52,29,4
84,58,33,4
89,63,38,4
98,74,46,4
108,85,54,4
106,83,52,4
97,74,43,4
90,67,33,4
72,49,15,4
66,43,9,4
99,76,42,4
66,43,9,4
88,65,31,4
97,75,38,4
113,91,54,4
124,102,65,4
179,157,120,4
85,63,24,4
119,97,58,4
110,88,49,4
90,68,29,4
120,98,59,4
93,71,32,4
79,61,25,4
66,48,12,4
93,75,39,4
94,76,40,4
107,88,55,4
159,140,107,4
65,46,13,4
74,54,21,4
65,45,10,4
74,54,19,4
91,71,34,4
115,96,56,4
100,78,37,4
65,44,1,4
95,74,29,4
44,23,0,4
109,88,45,4
114,92,51,4
115,93,52,4
134,112,73,4
82,60,23,4
113,91,54,4
84,61,27,4
73,50,16,4
89,66,32,4
37,14,0,4
47,25,0,4
79,57,20,4
80,58,19,4
91,69,28,4
105,83,42,4
102,81,38,4
91,72,29,4
124,107,63,4
101,84,40,4
92,77,34,4
116,103,61,4
114,101,59,4
130,118,78,4
178,166,126,4
139,127,87,4
124,112,72,4
81,67,28,4
75,62,20,4
59,44,1,4
115,98,55,4
98,81,37,4
59,40,0,4
130,100,46,4
138,108,54,4
120,93,38,4
169,142,87,4
114,87,32,4
133,108,52,4
147,122,66,4
125,103,46,4
86,64,7,4
80,59,2,4
94,73,16,4
134,115,57,4
159,140,82,4
184,165,107,4
180,161,103,4
109,93,34,4
116,99,43,4
122,103,45,4
116,94,36,4
200,174,113,4
185,157,94,4
170,140,78,4
156,127,67,4
120,93,38,4
101,78,26,4
158,136,87,4
103,82,35,4
122,100,53,4
122,98,50,4
141,113,65,4
154,122,71,4
139,106,53,4
168,142,93,4
117,91,42,4
139,113,62,4
180,152,102,4
134,107,54,4
73,46,0,4
211,182,126,4
184,155,97,4
100,70,10,4
150,120,60,4
172,142,80,4
180,149,85,4
157,126,61,4
156,125,60,4
139,106,39,4
136,103,36,4
140,100,49,4
173,133,82,4
150,110,59,4
148,108,57,4
128,88,37,4
146,106,55,4
134,94,43,4
163,123,72,4
162,122,71,4
164,124,73,4
113,73,22,4
166,126,75,4
166,126,75,4
162,122,71,4
126,86,35,4
170,130,79,4
179,146,92,4
126,93,40,4
167,134,83,4
164,132,83,4
120,89,42,4
121,92,48,4
116,88,48,4
120,92,53,4
115,87,50,4
96,67,33,4
92,63,31,4
133,104,72,4
131,100,69,4
167,136,105,4
173,140,109,4
108,75,44,4
110,89,26,4
119,95,33,4
79,55,0,4
149,125,65,4
162,137,80,4
101,76,20,4
91,66,10,4
97,70,17,4
134,107,54,4
131,104,51,4
144,117,64,4
112,85,30,4
121,91,37,4
104,74,20,4
137,108,52,4
148,119,63,4
139,107,56,4
119,87,36,4
108,74,28,4
157,120,78,4
138,100,61,4
124,85,44,4
105,63,21,4
133,92,46,4
143,101,51,4
138,97,43,4
166,127,70,4
137,98,41,4
156,119,64,4
160,123,71,4
84,48,0,4
119,83,35,4
178,139,108,4
96,57,26,4
156,117,86,4
146,107,74,4
116,77,44,4
132,94,58,4
97,59,22,4
133,93,57,4
179,140,101,4
152,113,74,4
164,125,84,4
168,126,86,4
218,176,134,4
119,77,35,4
186,144,102,4
97,55,13,4
137,93,44,4
130,86,37,4
152,106,57,4
134,88,39,4
125,79,30,4
165,118,72,4
158,114,69,4
116,72,27,4
138,95,53,4
137,95,55,4
116,78,41,4
88,52,16,4
106,73,38,4
87,56,25,4
117,88,56,4
98,69,39,4
90,49,21,4
92,51,23,4
120,79,49,4
118,77,45,4
146,103,69,4
109,66,31,4
115,71,32,4
122,77,36,4
94,50,5,4
182,136,87,4
150,102,53,4
120,73,19,4
172,123,67,4
166,117,59,4
156,107,49,4
154,104,45,4
153,106,64,4
124,76,36,4
142,94,54,4
149,99,62,4
74,24,0,4
142,92,59,4
124,73,42,4
82,33,1,4
121,72,42,4
167,120,90,4
107,62,31,4
112,69,37,4
94,56,20,4
111,75,39,4
138,102,66,4
130,96,59,4
120,96,50,4
119,95,49,4
122,98,50,4
190,166,118,4
132,110,60,4
145,123,73,4
68,46,0,4
107,85,35,4
116,96,45,4
102,82,31,4
130,110,60,4
109,88,41,4
106,85,40,4
158,139,96,4
129,110,67,4
61,42,0,4
167,142,102,4
173,148,108,4
127,102,62,4
79,51,12,4
181,153,113,4
163,134,94,4
110,78,39,4
137,103,65,4
118,83,45,4
108,70,33,4
148,108,73,4
116,75,43,4
130,87,55,4
120,75,46,4
120,74,48,4
131,85,59,4
81,40,20,4
107,66,46,4
141,99,77,4
95,53,31,4
120,78,54,4
103,59,34,4
92,48,21,4
127,83,56,4
158,113,84,4
131,86,55,4
115,69,36,4
120,74,40,4
115,69,33,4
152,104,68,4
105,57,21,4
105,57,19,4
129,75,37,4
108,54,16,4
126,72,34,4
169,115,77,4
140,88,49,4
122,70,33,4
124,72,35,4
138,88,53,4
198,148,113,4
116,67,34,4
127,78,45,4
101,52,19,4
127,81,48,4
105,59,26,4
111,65,32,4
116,70,37,4
123,79,42,4
101,57,20,4
121,77,42,4
107,64,29,4
101,61,26,4
118,77,45,4
106,67,34,4
149,110,77,4
73,34,1,4
134,95,62,4
134,93,61,4
89,49,14,4
125,82,47,4
131,87,52,4
122,78,41,4
140,96,59,4
113,74,35,4
76,37,0,4
156,117,78,4
152,113,74,4
175,137,98,4
112,74,35,4
83,45,6,4
113,78,38,4
81,46,6,4
73,40,0,4
110,77,36,4
149,117,76,4
92,60,19,4
142,110,69,4
137,105,64,4
160,128,87,4
123,97,70,4
84,58,31,4
85,59,32,4
91,65,38,4
57,31,4,4
46,20,0,4
102,76,49,4
93,69,41,4
59,35,7,4
117,93,65,4
102,78,50,4
103,79,51,4
65,41,13,4
93,72,43,4
89,68,39,4
100,79,50,4
92,58,31,4
78,44,17,4
90,59,31,4
130,100,72,4
73,43,17,4
61,34,7,4
103,77,50,4
83,59,31,4
72,48,20,4
72,48,22,4
101,77,51,4
79,53,28,4
85,59,34,4
39,11,0,4
110,82,58,4
63,33,9,4
76,46,20,4
92,62,36,4
109,79,55,4
117,89,67,4
83,55,33,4
37,10,0,4
40,13,0,4
53,27,10,4
83,57,40,4
84,61,43,4
83,61,40,4
74,52,31,4
134,113,92,4
118,98,74,4
106,86,62,4
101,81,56,4
103,73,62,4
125,93,82,4
90,58,47,4
97,65,52,4
83,51,38,4
89,57,42,4
99,67,52,4
82,49,32,4
104,71,52,4
70,38,17,4
68,36,15,4
84,52,29,4
104,69,47,4
136,102,77,4
58,24,0,4
92,58,33,4
67,32,13,4
118,83,64,4
93,60,41,4
90,59,39,4
79,52,31,4
88,63,41,4
193,171,148,4
126,108,86,4
48,32,9,4
104,88,65,4
163,148,125,4
96,81,60,4
152,137,116,4
102,87,66,4
74,59,38,4
95,80,59,4
77,67,42,4
76,65,43,4
77,66,44,4
96,88,67,4
139,131,112,4
171,164,145,4
141,134,116,4
193,187,171,4
122,116,100,4
81,74,58,4
56,49,33,4
44,35,18,4
44,35,18,4
84,73,55,4
115,104,86,4
100,89,71,4
100,94,72,4
55,47,26,4
87,79,58,4
111,103,82,4
77,66,46,4
74,61,42,4
81,66,47,4
54,37,19,4
56,37,20,4
61,42,25,4
47,26,9,4
65,42,26,4
47,21,6,4
75,49,34,4
54,26,12,4
40,12,0,4
93,68,48,4
57,32,12,4
61,39,18,4
75,54,33,4
73,52,33,4
180,162,142,4
242,225,205,4
101,84,64,4
91,76,55,4
88,73,54,4
130,113,95,4
140,123,105,4
74,57,39,4
42,23,6,4
73,54,37,4
96,77,60,4
189,170,153,4
178,159,142,4
62,43,26,4
66,45,28,4
37,16,0,4
49,28,11,4
97,76,59,4
74,53,36,4
134,111,95,4
127,104,88,4
64,41,25,4
65,42,26,4
72,49,33,4
67,41,26,4
64,38,23,4
73,47,32,4
134,115,98,4
116,97,80,4
102,83,66,4
121,102,85,4
83,64,47,4
68,49,32,4
110,91,74,4
68,49,32,4
109,90,73,4
54,35,18,4
73,54,37,4
47,28,11,4
48,29,12,4
28,9,0,4
39,20,3,4
63,44,27,4
58,36,15,4
60,35,15,4
99,74,52,4
109,84,62,4
129,103,80,4
89,63,38,4
157,131,106,4
82,58,30,4
69,45,17,4
125,104,77,4
67,47,20,4
68,51,25,4
116,100,75,4
83,69,43,4
121,109,85,4
127,115,91,4
123,108,89,4
135,120,101,4
53,40,21,4
85,72,53,4
53,42,22,4
22,14,0,4
32,26,4,4
21,14,0,4
60,53,34,4
78,71,52,4
94,87,68,4
100,93,74,4
89,81,62,4
106,97,80,4
39,27,11,4
51,39,23,4
120,108,86,4
237,225,203,4
91,79,57,4
86,74,50,4
120,108,84,4
177,165,141,4
72,57,34,4
82,67,44,4
145,130,107,4
69,55,29,4
113,97,72,4
125,109,84,4
68,52,27,4
63,47,22,4
74,58,33,4
67,51,26,4
89,58,37,4
69,38,17,4
50,19,0,4
47,19,0,4
88,60,38,4
123,97,74,4
97,71,48,4
57,31,8,4
65,39,16,4
90,62,40,4
89,61,39,4
82,51,30,4
87,55,34,4
80,45,25,4
78,43,23,4
103,66,47,4
143,104,73,4
93,54,23,4
108,72,40,4
112,76,44,4
88,53,21,4
82,49,16,4
80,50,16,4
101,71,37,4
111,81,47,4
143,113,79,4
95,65,31,4
79,49,15,4
134,101,68,4
86,53,20,4
91,58,25,4
94,59,27,4
91,66,25,4
104,79,38,4
112,87,46,4
113,88,48,4
105,79,42,4
94,68,31,4
92,66,31,4
99,75,39,4
101,77,41,4
107,83,47,4
88,64,26,4
113,91,52,4
113,91,50,4
138,117,74,4
108,87,44,4
116,95,52,4
115,86,44,4
93,64,22,4
142,113,71,4
128,96,57,4
149,117,78,4
148,116,77,4
130,98,59,4
103,71,32,4
67,35,0,4
188,158,120,4
126,98,59,4
85,60,20,4
120,96,58,4
156,134,95,4
113,91,52,4
114,95,55,4
87,65,15,4
115,91,43,4
143,119,73,4
112,85,42,4
121,92,52,4
93,63,27,4
108,75,44,4
83,49,21,4
114,80,53,4
108,74,47,4
73,41,16,4
91,59,34,4
129,99,73,4
86,59,32,4
90,63,36,4
96,71,41,4
175,148,119,4
78,51,22,4
112,85,58,4
123,97,70,4
82,56,31,4
105,79,56,4
71,45,22,4
109,84,62,4
86,61,39,4
109,85,61,4
85,61,37,4
95,74,47,4
90,69,40,4
71,50,21,4
66,45,14,4
99,78,47,4
107,87,54,4
83,63,28,4
68,48,13,4
93,73,38,4
99,79,44,4
115,95,60,4
77,57,22,4
114,94,57,4
81,61,24,4
135,115,78,4
86,66,29,4
96,76,39,4
87,68,28,4
77,58,18,4
103,84,44,4
92,73,33,4
73,59,22,4
98,84,47,4
86,72,37,4
86,70,36,4
76,60,26,4
86,70,37,4
114,98,65,4
98,79,46,4
67,48,15,4
125,107,71,4
118,100,62,4
95,76,36,4
70,51,9,4
87,68,25,4
103,84,41,4
121,103,57,4
129,112,69,4
69,52,9,4
87,70,27,4
102,84,44,4
56,38,0,4
87,69,31,4
99,81,45,4
126,108,72,4
87,69,33,4
114,96,60,4
155,137,99,4
138,120,82,4
152,134,94,4
123,106,63,4
87,70,27,4
126,109,66,4
104,83,40,4
106,87,44,4
111,92,50,4
84,67,24,4
137,122,81,4
127,112,73,4
89,75,36,4
43,29,0,4
45,31,0,4
63,49,10,4
78,63,22,4
116,101,60,4
82,65,22,4
89,70,27,4
97,78,35,4
116,95,52,4
172,143,101,4
130,101,59,4
145,118,75,4
144,117,74,4
127,100,57,4
141,117,73,4
92,68,24,4
107,83,39,4
153,130,86,4
138,115,71,4
194,173,128,4
212,191,146,4
106,85,40,4
61,43,0,4
73,55,9,4
121,103,57,4
114,98,46,4
123,106,52,4
130,109,52,4
168,144,84,4
132,106,45,4
133,104,44,4
114,85,27,4
94,69,13,4
65,42,0,4
98,77,30,4
106,85,40,4
93,72,27,4
89,65,19,4
139,111,63,4
154,122,73,4
138,105,54,4
153,130,76,4
111,86,32,4
107,82,28,4
144,119,63,4
170,145,88,4
144,118,61,4
81,55,0,4
97,68,8,4
134,106,43,4
129,99,35,4
127,98,32,4
140,109,42,4
183,153,83,4
117,87,17,4
197,164,95,4
156,123,52,4
139,99,50,4
193,153,104,4
128,88,39,4
138,98,49,4
147,107,58,4
151,111,62,4
152,112,63,4
165,125,76,4
151,111,62,4
177,137,88,4
182,142,93,4
126,86,37,4
134,94,45,4
136,96,47,4
134,94,45,4
158,118,69,4
126,94,37,4
125,93,36,4
145,114,59,4
127,97,45,4
98,68,18,4
101,73,26,4
151,124,81,4
124,96,56,4
133,108,68,4
111,85,48,4
143,114,80,4
180,151,117,4
145,114,83,4
71,40,9,4
92,61,30,4
119,86,55,4
90,69,2,4
130,109,44,4
165,144,79,4
114,93,30,4
137,115,55,4
99,74,17,4
106,81,25,4
111,86,30,4
139,114,58,4
124,97,42,4
129,102,47,4
116,89,34,4
158,132,75,4
159,133,74,4
141,115,56,4
145,119,60,4
117,88,32,4
106,75,21,4
104,72,23,4
109,75,30,4
132,95,53,4
105,66,25,4
144,102,60,4
127,87,38,4
143,103,51,4
114,75,18,4
163,124,65,4
134,96,34,4
139,103,43,4
182,145,90,4
213,178,124,4
95,59,7,4
93,58,20,4
170,135,97,4
153,118,80,4
148,110,73,4
101,63,26,4
146,108,72,4
152,114,78,4
112,74,38,4
115,75,40,4
118,78,43,4
108,68,33,4
112,71,39,4
135,92,60,4
142,99,67,4
140,97,65,4
89,46,14,4
204,158,108,4
116,70,20,4
113,67,17,4
144,98,48,4
163,117,67,4
131,85,35,4
158,112,63,4
147,103,56,4
128,85,40,4
99,57,15,4
130,93,51,4
106,71,33,4
96,63,28,4
98,68,34,4
90,61,29,4
87,58,28,4
94,55,26,4
90,49,19,4
106,65,35,4
94,53,21,4
88,45,11,4
103,61,23,4
166,122,83,4
64,19,0,4
185,138,92,4
211,165,115,4
105,58,6,4
144,95,39,4
133,84,26,4
117,67,8,4
173,123,64,4
146,96,35,4
143,95,49,4
151,102,59,4
148,99,56,4
108,59,18,4
149,99,62,4
132,82,47,4
188,138,105,4
130,81,49,4
101,52,20,4
126,80,47,4
135,92,58,4
117,77,42,4
126,88,52,4
178,143,105,4
151,117,79,4
133,101,62,4
152,130,81,4
129,107,58,4
117,97,46,4
126,106,55,4
54,34,0,4
140,120,67,4
237,217,164,4
97,80,26,4
104,87,33,4
116,99,45,4
102,85,33,4
120,102,52,4
87,71,22,4
92,75,29,4
111,94,48,4
146,129,85,4
34,10,0,4
69,45,9,4
159,135,99,4
123,97,60,4
90,64,27,4
118,90,51,4
102,72,34,4
60,28,0,4
121,87,50,4
130,94,60,4
139,100,67,4
111,70,40,4
120,76,49,4
114,70,45,4
82,36,13,4
127,81,58,4
80,39,19,4
93,52,32,4
116,75,53,4
106,65,43,4
104,62,38,4
111,69,44,4
111,70,42,4
106,62,33,4
123,80,48,4
112,67,34,4
116,72,37,4
118,72,38,4
108,62,26,4
125,77,39,4
110,62,24,4
155,107,69,4
125,72,32,4
128,75,35,4
99,46,6,4
128,75,35,4
160,108,69,4
124,72,33,4
173,121,84,4
185,135,98,4
125,75,40,4
122,74,38,4
121,72,39,4
102,56,22,4
150,104,70,4
121,76,43,4
114,69,36,4
124,79,46,4
136,92,55,4
98,54,17,4
107,65,27,4
92,49,14,4
102,62,27,4
125,87,51,4
131,92,59,4
103,64,31,4
124,85,52,4
130,91,58,4
92,54,18,4
79,39,4,4
83,40,5,4
143,101,63,4
142,98,61,4
112,68,31,4
116,74,36,4
95,53,15,4
127,88,49,4
132,93,54,4
141,102,63,4
78,40,1,4
162,124,85,4
106,71,31,4
118,83,43,4
108,75,34,4
95,62,21,4
94,62,21,4
98,66,25,4
100,68,27,4
88,56,15,4
87,58,16,4
106,80,53,4
28,2,0,4
123,97,70,4
106,80,53,4
63,39,11,4
65,41,13,4
87,63,35,4
101,77,49,4
72,51,22,4
103,82,53,4
70,49,20,4
106,85,56,4
69,48,19,4
62,43,13,4
88,69,39,4
73,54,24,4
80,49,21,4
64,33,5,4
36,6,0,4
101,71,45,4
119,92,65,4
89,63,36,4
73,49,21,4
66,42,16,4
59,38,11,4
78,54,28,4
127,103,77,4
113,89,65,4
108,82,59,4
85,59,36,4
83,55,33,4
116,88,66,4
80,53,26,4
83,55,31,4
87,59,35,4
108,82,59,4
86,59,38,4
153,126,107,4
146,120,103,4
81,55,38,4
84,61,43,4
77,54,36,4
89,66,48,4
55,34,15,4
46,25,4,4
86,65,44,4
63,43,19,4
88,70,46,4
44,14,4,4
87,57,47,4
90,60,49,4
74,44,33,4
67,38,24,4
86,54,41,4
71,39,24,4
88,57,39,4
120,89,71,4
111,78,59,4
124,92,71,4
119,87,66,4
89,57,34,4
60,28,5,4
81,49,26,4
93,61,36,4
72,39,20,4
96,63,44,4
89,58,38,4
93,65,44,4
89,62,41,4
41,19,0,4
17,0,0,4
102,84,62,4
58,42,19,4
102,87,66,4
60,45,24,4
54,42,20,4
23,11,0,4
66,54,32,4
78,63,42,4
111,96,77,4
86,78,55,4
67,59,36,4
79,71,50,4
79,72,53,4
28,23,3,4
33,30,11,4
13,10,0,4
44,41,26,4
108,105,90,4
220,217,202,4
166,163,148,4
162,156,140,4
169,162,144,4
138,129,112,4
123,115,96,4
82,74,55,4
85,77,54,4
40,32,9,4
77,69,46,4
114,103,81,4
36,24,2,4
70,58,36,4
88,73,52,4
71,54,34,4
71,53,33,4
76,55,36,4
39,16,0,4
79,53,36,4
51,24,7,4
62,35,18,4
84,55,39,4
88,59,43,4
74,51,33,4
61,38,20,4
68,47,28,4
104,86,66,4
67,50,30,4
13,0,0,4
86,71,52,4
82,69,50,4
28,15,0,4
29,16,0,4
34,21,4,4
48,32,16,4
28,12,0,4
72,54,40,4
45,27,13,4
28,9,0,4
23,2,0,4
30,8,0,4
106,84,63,4
102,80,59,4
98,76,55,4
83,61,40,4
58,36,15,4
68,43,23,4
64,39,19,4
50,25,5,4
81,56,36,4
69,44,24,4
73,46,27,4
94,67,48,4
127,100,81,4
143,116,97,4
75,54,33,4
87,66,45,4
112,91,70,4
98,77,56,4
80,59,38,4
72,51,30,4
101,80,59,4
96,75,54,4
149,128,107,4
62,41,20,4
93,72,51,4
77,56,35,4
70,49,28,4
99,78,57,4
82,61,40,4
57,36,15,4
60,36,12,4
87,63,39,4
98,72,49,4
94,68,43,4
88,62,35,4
82,55,28,4
87,60,31,4
103,76,47,4
110,85,55,4
83,58,28,4
100,76,48,4
84,63,34,4
46,26,0,4
112,95,69,4
67,51,25,4
71,55,29,4
125,107,83,4
73,57,34,4
61,45,22,4
136,121,98,4
127,115,91,4
117,107,82,4
101,91,66,4
37,29,6,4
54,46,23,4
62,54,31,4
108,100,79,4
96,88,67,4
110,99,79,4
105,94,74,4
122,109,90,4
68,55,36,4
28,13,0,4
75,60,41,4
33,18,0,4
48,33,12,4
65,50,29,4
120,103,83,4
85,68,48,4
43,26,6,4
98,82,59,4
89,71,49,4
98,80,58,4
118,100,78,4
119,101,77,4
59,41,17,4
75,57,33,4
45,27,3,4
79,48,27,4
74,43,22,4
73,45,23,4
105,77,55,4
51,25,2,4
101,75,52,4
84,58,35,4
47,23,0,4
48,22,0,4
75,49,26,4
88,60,38,4
75,44,23,4
62,30,9,4
80,48,27,4
71,36,16,4
93,58,38,4
113,74,43,4
88,49,18,4
110,74,42,4
104,69,37,4
111,78,45,4
114,81,48,4
107,77,43,4
99,70,36,4
45,16,0,4
100,71,37,4
116,87,53,4
103,73,39,4
115,82,49,4
104,71,38,4
75,40,8,4
122,87,55,4
115,92,50,4
101,78,37,4
91,68,27,4
107,83,45,4
113,89,53,4
110,88,51,4
82,59,25,4
59,36,2,4
109,86,52,4
111,91,56,4
81,61,24,4
129,109,72,4
111,92,52,4
90,71,29,4
116,97,55,4
110,91,48,4
131,106,65,4
98,73,32,4
132,104,64,4
129,101,61,4
156,126,88,4
156,126,88,4
147,117,79,4
118,88,50,4
68,38,0,4
47,19,0,4
144,118,81,4
117,91,54,4
96,72,34,4
77,55,16,4
131,111,74,4
131,111,74,4
105,85,35,4
66,44,0,4
93,71,24,4
102,77,36,4
68,40,3,4
124,95,61,4
78,47,18,4
124,93,65,4
71,39,14,4
75,43,20,4
93,63,39,4
127,97,73,4
98,70,46,4
91,65,38,4
111,85,58,4
69,45,17,4
140,115,85,4
109,83,56,4
46,22,0,4
83,59,33,4
142,118,94,4
90,65,43,4
49,27,6,4
136,114,93,4
139,117,96,4
84,63,42,4
111,91,67,4
111,91,66,4
91,74,46,4
92,75,45,4
77,60,30,4
78,62,29,4
46,27,0,4
100,81,48,4
100,81,48,4
83,64,31,4
91,72,39,4
76,57,24,4
94,75,42,4
76,58,22,4
94,76,40,4
77,59,23,4
84,66,30,4
74,56,20,4
124,106,68,4
96,78,40,4
90,72,34,4
78,60,22,4
57,44,9,4
87,74,39,4
96,83,49,4
88,75,41,4
73,60,26,4
48,33,2,4
103,88,57,4
122,107,76,4
73,57,24,4
80,64,31,4
89,73,39,4
69,51,15,4
104,86,48,4
116,98,58,4
122,105,62,4
143,126,83,4
108,95,53,4
145,132,90,4
100,87,45,4
135,121,82,4
143,129,92,4
101,87,50,4
107,93,58,4
106,92,57,4
69,55,20,4
66,52,17,4
86,72,35,4
98,84,47,4
68,54,15,4
80,67,25,4
120,107,65,4
81,68,26,4
82,60,19,4
117,95,54,4
98,79,39,4
103,84,44,4
109,91,53,4
97,82,43,4
71,55,19,4
126,110,74,4
113,97,61,4
108,92,56,4
95,80,41,4
109,91,51,4
106,87,45,4
116,97,55,4
128,107,64,4
127,106,63,4
142,119,69,4
90,67,17,4
112,90,40,4
139,117,67,4
85,63,13,4
96,74,24,4
160,138,88,4
231,211,160,4
131,111,60,4
106,86,35,4
119,102,50,4
130,113,61,4
62,45,0,4
114,97,45,4
135,118,66,4
107,90,38,4
65,56,0,4
138,127,61,4
150,135,66,4
171,151,80,4
168,146,73,4
131,107,35,4
166,143,73,4
187,166,99,4
163,143,80,4
123,107,47,4
138,122,63,4
134,115,57,4
140,120,61,4
122,98,36,4
149,121,56,4
143,114,48,4
145,124,67,4
229,208,151,4
215,193,136,4
182,160,102,4
101,79,19,4
107,83,23,4
113,89,27,4
116,91,27,4
180,152,87,4
181,154,87,4
134,105,37,4
154,125,57,4
131,101,31,4
160,130,60,4
145,115,43,4
127,97,25,4
114,78,16,4
125,89,27,4
81,45,0,4
155,119,57,4
127,91,29,4
142,106,44,4
181,145,83,4
142,106,44,4
139,103,41,4
144,108,46,4
121,85,23,4
105,69,7,4
158,122,60,4
177,141,79,4
159,123,61,4
164,128,66,4
114,86,13,4
134,106,33,4
147,118,48,4
136,109,42,4
179,154,88,4
155,131,69,4
102,80,20,4
116,94,37,4
118,95,41,4
91,68,16,4
101,78,28,4
88,65,15,4
75,49,0,4
107,81,32,4
126,98,50,4
154,126,78,4
147,128,60,4
157,138,70,4
125,106,40,4
148,128,65,4
118,98,37,4
139,117,60,4
136,114,57,4
163,140,86,4
148,125,71,4
132,107,53,4
152,127,73,4
156,131,75,4
107,82,25,4
113,89,29,4
119,95,35,4
104,80,20,4
124,98,41,4
136,109,54,4
132,102,52,4
138,105,60,4
114,79,37,4
129,92,50,4
120,81,38,4
115,77,30,4
103,66,13,4
112,73,16,4
126,90,28,4
147,111,49,4
153,117,57,4
106,71,13,4
141,106,50,4
150,115,61,4
128,97,40,4
122,91,34,4
95,64,7,4
112,79,25,4
135,102,49,4
73,40,0,4
87,53,5,4
126,92,46,4
93,56,12,4
170,133,89,4
170,133,91,4
148,110,71,4
76,37,0,4
133,94,55,4
183,144,105,4
111,72,33,4
120,74,25,4
139,93,43,4
178,132,82,4
156,110,60,4
120,74,24,4
82,36,0,4
109,65,16,4
131,89,39,4
107,66,20,4
153,115,70,4
151,114,72,4
78,44,6,4
96,63,28,4
96,66,32,4
100,71,41,4
72,45,15,4
119,82,53,4
91,54,25,4
72,33,2,4
76,37,4,4
154,114,79,4
121,82,43,4
123,81,41,4
77,34,0,4
170,126,79,4
202,156,107,4
91,44,0,4
176,129,75,4
199,150,92,4
120,71,12,4
127,77,18,4
182,132,71,4
210,166,103,4
157,113,50,4
193,147,87,4
162,115,59,4
132,85,31,4
130,83,31,4
118,72,23,4
