source_artwork,url
3226,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Sleeping Nymph watched by a shepherd in the style of Angelica Kauffmann.png
1952,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Snow Covered Dutch Town in the style of Oene Romkes De Jongh.png
1955,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Snowy Street Scene in the style of Oene Romkes De Jongh.png
2551,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Souvenir in the style of John William Godward.png
22,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Sower (after Millet) in the style of Vincent Van Gogh.png
1317,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Spanish Girl aka Portrait of Mrs. Chase in Spanish Dress in the style of William Merritt Chase.png
2369,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Spanish Water Carrier (Toledo) in the style of Robert Frederick Blum.png
842,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Spray Of Apple Blossoms in the style of Martin Johnson Heade.png
3562,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Still Life Of Dead Game And Hunting Equipment in the style of Melchior de Hondecoeter.png
1965,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Street Scene In A Dutch Town in the style of Oene Romkes De Jongh.png
622,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Street, possibly in Port-Marly, 1876 in the style of Alfred Sisley.png"
836,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Summer Afternoon Aka Boston Harbor in the style of Martin Johnson Heade.png
1485,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Sunny Morning, Villiers-le-Bel, 1888 in the style of Childe Hassam.png"
474,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Tahitian Woman With A Flower In Her Hair in the style of Paul Gauguin.png
2676,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Tartar Messenger Narrating the News of the Victory of St. Jean DAcre, 1840 in the style of Sir David Wilkie.png"
1113,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Thicket of Deer at the Stream of Plaisir-Fountaine in the style of Gustave Courbet.png
2712,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Third-rate joining her Squadron off Elizabeth Castle Jersey in the style of Peter Monamy.png
3376,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Town View With Figures By A Market Stall in the style of Charles Henri Leickert.png
3374,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Townscene In Winter in the style of Charles Henri Leickert.png
932,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Traffic Island Boulevard Haussmann in the style of Gustave Caillebotte.png
1263,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Troop Picket Line Of The Sixth United States Cavalry Camp At Rapid Creek in the style of Frederic Remington.png
337,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Tropical Breeze, Nassau in the style of Winslow Homer.png"
3559,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Turkey Cock and Cockerel and other exotic fowl in a park setting in the style of Melchior de Hondecoeter.png
3096,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Turkish Slave in the style of Girolamo Francesco Maria Mazzola (Parmigianino).png
1708,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Tyger A Sleeping Cheetah in the style of George Stubbs.png
2036,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Variant Of A Painting By Rotari in the style of (after) Pietro Antonio Rotari.png
1953,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A View Of A Dutch Town With Skaters On A Frozen Canal in the style of Oene Romkes De Jongh.png
1956,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A View Of The Brouwersgracht In Amsterdam On A Winter Day in the style of Oene Romkes De Jongh.png
1962,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A View Of The Prinsengracht With The Westerkerk, Amsterdam in the style of Oene Romkes De Jongh.png"
1957,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A View Of Utrecht in the style of Oene Romkes De Jongh.png
3386,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A View Of Utrecht, The Dom Tower In The Distance in the style of Charles Henri Leickert.png"
3013,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A View in Virginia in the style of William Holbrook Beard.png
1916,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A View of Arundel Castle with Country Folk Merrymaking by a Farmhouse in the style of Paul Sandby.png
1914,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A View of Bethlem the Great Moravian Settlement in the province of Pennsylvania from Scenographia Americana, 1768 in the style of Paul Sandby.png"
1570,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A View of Het Sterckshof near Antwerp c. 1646 in the style of David The Younger Teniers.png
3613,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A View of Oxford in the style of William (Turner of Oxford) Turner.png
2989,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A View of the Place de la Concorde in the style of Ulpiano Checa y Sanz.png
1560,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Village Scene With Four Peasants Playing Bowls Before A Tavern, Two Cottages Beyond in the style of David The Younger Teniers.png"
331,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Visit from the Old Mistress in the style of Winslow Homer.png
44,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Walk In The Woods Aka Madame Lecoeur And Her Children in the style of Pierre Auguste Renoir.png
537,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Water Mill in the style of John Constable.png
1718,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Water Spaniel, 1769 in the style of George Stubbs.png"
198,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Waterfall in the style of John Singer Sargent.png
1905,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Welsh Sunset River Landscape, c.1775-1800 in the style of Paul Sandby.png"
1533,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Wild Place in the style of George Wesley Bellows.png
1661,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Winnower, 1866-68 in the style of Jean-Francois Millet.png"
1477,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Winter Day on Brooklyn Bridge in the style of Childe Hassam.png
3379,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Winter Landscape With Figures On The Ice 4 in the style of Charles Henri Leickert.png
3377,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Winter Landscape With Figures On The Ice 6 in the style of Charles Henri Leickert.png
3131,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Winter Tale in the style of Alphonse Maria Mucha.png
2443,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Winters Morning in the style of Joseph Farquharson.png
2009,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Woman Asleep at Table (detail-3) c. 1657 in the style of Jan Vermeer Van Delft.png
1925,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Woman In Green Jacket in the style of August Macke.png
56,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Woman Reading in the style of Claude Oscar Monet.png
785,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Woman at her Toilette in the style of Berthe Morisot.png
2093,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Young Slovak in the style of Marianne Preindelsberger Stokes.png
1929,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A Zoological Garden in the style of August Macke.png
3370,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A cappricio view of Utrecht in the style of Charles Henri Leickert.png
3440,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A captured audience in the style of Horatio Henry Couldery.png
3492,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A city square, Copenhagen in the style of Paul-Gustave Fischer.png"
3517,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A family of cats at play in the style of Arthur Heyer.png
1347,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A farmyard in Spring in the style of John Frederick Herring Snr.png
3441,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A fascinating tail in the style of Horatio Henry Couldery.png
866,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A female nude in a rocky landscape in the style of Jean-Baptiste-Camille Corot.png
3514,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A fox with cubs in the style of Arthur Heyer.png
3552,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A hen with chicks a rooster and pigeons in a landscape in the style of Melchior de Hondecoeter.png
1722,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A horse frightened by a lion in the style of George Stubbs.png
2388,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A lady with a parasol in the style of Robert Frederick Blum.png
1325,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A lop-eared doe rabbit with her young in the style of John Frederick Herring Snr.png
82,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A man and a woman 1989 in the style of Fernando Botero.png
2729,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A man rowing in an extensive lake landscape in the style of Axel Birkhammer.png
1456,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A moonlit sail in the style of Ivan Konstantinovich Aivazovsky.png
2283,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A nude reclining in a landscape in the style of (after) William Etty.png
3537,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A nymph lying in a wooded river landscape in the style of Arthur von Ferraris.png
3553,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A peacock peahen and other exotic birds and poultry on a Terrace in the style of Melchior de Hondecoeter.png
2034,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A portrait of a young girl, head and shoulders, sleeping in a chair in the style of (after) Pietro Antonio Rotari.png"
3426,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A pug in the style of Horatio Henry Couldery.png
2439,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A pumpkin, peaches, and grapes in a china bowl by glasses on a draped table in the style of Frans Mortelmans.png"
3607,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A shepherd herding sheep on a track in a Welsh valley in the style of William (Turner of Oxford) Turner.png
1959,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A snow covered street in the style of Oene Romkes De Jongh.png
3000,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A spray of wildflowers on a bank in the style of Alfred Morgan.png
2435,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A still life with peaches in the style of Frans Mortelmans.png
2728,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A sunlit landscape in the style of Axel Birkhammer.png
3378,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A tavern in a German landscape in the style of Charles Henri Leickert.png
3511,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A tempting delicacy in the style of Arthur Heyer.png
870,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A thinking girl in the style of Jean-Baptiste-Camille Corot.png
1951,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A townview in winter with figures conversing in the style of Oene Romkes De Jongh.png
3391,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A townview in winter with figures on a frozen canal in the style of Charles Henri Leickert.png
502,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A view of Piazza Navona, Rome in the style of Canaletto.png"
3388,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of A view of a town with figures by a drawbridge in the style of Charles Henri Leickert.png
