filename,logit,time
.\images_real\1104.png,-11.901045,5.923352
.\images_real\1105.png,-5.311685,5.316764
.\images_real\1106.png,-6.032146,4.816288
.\images_real\1107.png,-10.968749,6.767990
.\images_real\1108.png,-8.505225,6.821395
.\images_real\1109.png,-6.031805,5.234758
.\images_real\111.png,-11.067628,6.198426
.\images_real\1110.png,-3.880904,6.109185
.\images_real\1111.png,-4.166817,6.537530
.\images_real\1112.png,-9.674502,6.474972
.\images_real\1113.png,-3.084668,6.905288
.\images_real\1114.png,-5.733824,7.872177
.\images_real\1115.png,-9.687365,6.415763
.\images_real\1116.png,-5.353593,5.905786
.\images_real\1117.png,-1.850515,6.556638
.\images_real\1118.png,-5.481359,7.395478
.\images_real\1119.png,-4.519409,6.783166
.\images_real\112.png,-7.967601,5.404914
.\images_real\1120.png,-5.486277,6.611362
.\images_real\1121.png,-5.557684,5.940533
.\images_real\1122.png,-8.413918,6.692170
.\images_real\1123.png,-2.792087,6.651825
.\images_real\1124.png,-7.536445,6.705276
.\images_real\1125.png,-3.730047,7.740415
.\images_real\1126.png,-2.692240,5.948150
.\images_real\1127.png,-4.186615,5.924572
.\images_real\1128.png,-15.414301,5.782017
.\images_real\1129.png,-8.833182,7.682816
.\images_real\113.png,-13.784759,6.260930
.\images_real\1130.png,-5.741900,6.554168
.\images_real\1131.png,-5.608574,8.111796
.\images_real\1132.png,-5.527786,6.380012
.\images_real\1133.png,-10.461359,7.270316
.\images_real\1134.png,-5.088055,5.976638
.\images_real\1135.png,-5.306701,6.416405
.\images_real\1136.png,-9.957595,6.001415
.\images_real\1137.png,-6.174228,3.623671
.\images_real\1138.png,-5.263410,6.162840
.\images_real\1139.png,-5.803045,6.304830
.\images_real\114.png,-5.284056,5.994474
.\images_real\1140.png,-7.572775,5.107869
.\images_real\1141.png,-6.350545,5.345245
.\images_real\1142.png,-11.591223,6.718650
.\images_real\1143.png,-2.941950,6.907754
.\images_real\1144.png,-4.949742,6.353700
.\images_real\1145.png,-12.099731,5.216352
.\images_real\1146.png,-9.563040,5.865170
.\images_real\1147.png,-5.209701,5.922410
.\images_real\1148.png,-9.289997,6.353445
.\images_real\1149.png,-13.812937,5.860107
.\images_real\115.png,-7.497498,5.559922
.\images_real\1150.png,-6.801208,5.118877
.\images_real\1151.png,-6.353558,5.388611
.\images_real\1152.png,-5.646156,5.224669
.\images_real\1153.png,-5.533981,5.290949
.\images_real\1154.png,-4.543627,5.380595
.\images_real\1155.png,-5.309242,5.339623
.\images_real\1156.png,-5.681871,5.304384
.\images_real\1157.png,-6.027925,5.204529
.\images_real\1158.png,-6.516581,5.345602
.\images_real\1159.png,-7.591576,5.251920
.\images_real\116.png,-9.470743,5.970146
.\images_real\1160.png,-6.855382,5.261035
.\images_real\1161.png,-6.427641,5.211743
.\images_real\1162.png,-6.956964,5.330222
.\images_real\1163.png,-9.149141,5.875095
.\images_real\1164.png,-7.954999,5.249388
.\images_real\1165.png,-6.656939,5.310941
.\images_real\1166.png,-7.153820,5.151765
.\images_real\1167.png,-7.181285,5.319264
.\images_real\1168.png,-8.470122,4.963849
.\images_real\1169.png,-6.114562,4.932922
.\images_real\117.png,-15.227523,6.288523
.\images_real\1170.png,-7.469566,5.267790
.\images_real\1171.png,-5.604869,5.338731
.\images_real\1172.png,-6.519414,5.210394
.\images_real\1173.png,-3.395416,5.336078
.\images_real\1174.png,-5.622946,5.282097
.\images_real\1175.png,-5.987082,4.902781
.\images_real\1176.png,-5.175896,6.056142
.\images_real\1177.png,-11.396678,6.104224
.\images_real\1178.png,-5.330508,6.010669
.\images_real\1179.png,-9.489930,5.096286
.\images_real\118.png,-10.870937,5.500788
.\images_real\1180.png,-5.000271,4.866362
.\images_real\1181.png,-6.771330,4.652596
.\images_real\1182.png,-5.239520,6.027059
.\images_real\1183.png,-3.714879,5.758286
.\images_real\1184.png,-9.777127,6.014765
.\images_real\1185.png,-3.916167,5.172022
.\images_real\1186.png,-8.560193,7.190829
.\images_real\1187.png,-4.062064,6.241768
.\images_real\1188.png,-7.039772,4.962043
.\images_real\1189.png,-4.841944,4.381563
.\images_real\119.png,-2.238631,6.215911
.\images_real\1190.png,-4.768039,5.091578
.\images_real\1191.png,-7.362506,5.635824
.\images_real\1192.png,-5.928408,5.633844
.\images_real\1193.png,-5.663970,4.405787
.\images_real\1194.png,-4.967650,6.326346
.\images_real\1195.png,-2.931395,6.183143
.\images_real\1196.png,-4.812601,5.294240
.\images_real\1197.png,-1.685460,5.556809
.\images_real\1198.png,-6.231117,6.239908
.\images_real\1199.png,-6.722517,5.778847
.\images_real\12.png,-9.417161,6.405529
.\images_real\120.png,-14.137928,4.980889
.\images_real\1200.png,-11.688497,6.001779
.\images_real\1201.png,-12.458536,7.785077
.\images_real\1202.png,-11.342614,6.551077
.\images_real\1203.png,-9.898603,5.677787
.\images_real\1204.png,-9.541386,5.395827
.\images_real\1205.png,-7.375946,5.810906
.\images_real\1206.png,-7.492070,6.522204
.\images_real\1207.png,-5.673522,5.893790
.\images_real\1208.png,-13.705600,7.328096
.\images_real\1209.png,-8.831032,5.651963
.\images_real\121.png,-13.537064,5.265857
.\images_real\1210.png,-6.571507,5.363399
.\images_real\1211.png,-5.586314,5.252665
.\images_real\1212.png,-4.542443,6.333726
.\images_real\1213.png,-8.920971,6.544537
.\images_real\1214.png,-6.685452,4.633635
.\images_real\1215.png,-8.736343,5.267436
.\images_real\1216.png,-9.616814,5.196946
.\images_real\1217.png,-11.510914,4.056272
.\images_real\1218.png,-7.362653,6.045675
.\images_real\1219.png,-6.170201,6.794309
.\images_real\122.png,-13.025986,5.508970
.\images_real\1220.png,-7.223748,6.495526
.\images_real\1221.png,-13.397160,5.216227
.\images_real\1222.png,-9.224949,6.218691
.\images_real\1223.png,-9.689240,5.394552
.\images_real\1224.png,-9.997972,6.113314
.\images_real\1225.png,-6.015937,6.107551
.\images_real\1226.png,-2.470463,6.077718
.\images_real\1227.png,-6.860341,6.432263
.\images_real\1228.png,-7.246801,6.566484
.\images_real\1229.png,-7.323180,6.678822
.\images_real\123.png,-7.440466,7.793354
.\images_real\1230.png,-6.384645,6.179459
.\images_real\1231.png,-1.034719,3.929528
.\images_real\1232.png,-6.325030,4.272144
.\images_real\1233.png,-6.076491,6.646036
.\images_real\1234.png,-6.308176,6.266967
.\images_real\1235.png,-6.229681,7.102146
.\images_real\1236.png,-6.216969,6.620840
.\images_real\1237.png,-3.731153,6.467486
.\images_real\1238.png,-9.245462,6.484988
.\images_real\1239.png,-4.738557,6.268490
.\images_real\124.png,-9.768912,4.386217
.\images_real\1240.png,-4.903539,6.129341
.\images_real\1241.png,-3.145982,6.091349
.\images_real\1242.png,-2.972737,3.709444
.\images_real\1243.png,-7.442420,6.356256
.\images_real\1244.png,-3.243968,6.232523
.\images_real\1245.png,-6.123305,6.199398
.\images_real\1246.png,-3.843779,6.348285
.\images_real\1247.png,-5.125037,3.650703
.\images_real\1248.png,-8.701628,6.162782
.\images_real\1249.png,-4.716269,5.874737
.\images_real\125.png,-7.062256,7.454010
.\images_real\1250.png,-5.565056,5.716507
.\images_real\1251.png,-4.310382,5.316935
.\images_real\1252.png,-9.139254,4.643927
.\images_real\1253.png,-5.558360,4.320101
.\images_real\1254.png,-5.125963,5.171531
.\images_real\1255.png,-5.326804,5.357655
.\images_real\1256.png,-11.952420,5.153755
.\images_real\1257.png,-4.936543,5.030057
.\images_real\1258.png,-7.449371,4.988764
.\images_real\1259.png,-8.721134,5.843983
.\images_real\126.png,-7.156650,5.279215
.\images_real\1260.png,-7.446264,4.597354
.\images_real\1261.png,-4.632628,4.360640
.\images_real\1262.png,-4.304314,6.164849
.\images_real\1263.png,-9.874645,4.748072
.\images_real\1264.png,-13.947628,4.549379
.\images_real\1265.png,-4.678584,5.297580
.\images_real\1266.png,-5.956977,4.809750
.\images_real\1267.png,-7.306644,5.216693
.\images_real\1268.png,-13.204885,6.870051
.\images_real\1269.png,-9.051835,3.595341
.\images_real\127.png,-9.427655,6.311307
.\images_real\1270.png,-6.557311,5.004015
.\images_real\1271.png,-6.398694,6.022300
.\images_real\1272.png,-7.272795,5.743175
.\images_real\1273.png,-12.502879,5.089523
.\images_real\1274.png,-7.729723,4.602906
.\images_real\1275.png,-10.122859,4.921561
.\images_real\1276.png,-7.039270,6.466798
.\images_real\1277.png,-7.019138,6.481764
.\images_real\1278.png,-8.676747,5.700016
.\images_real\1279.png,-8.474444,7.518664
.\images_real\128.png,-5.699845,7.561548
.\images_real\1280.png,-7.338850,5.847053
.\images_real\1281.png,-8.794552,6.453605
.\images_real\1282.png,-9.743366,5.336143
.\images_real\1283.png,-2.837125,6.405408
.\images_real\1284.png,-7.661716,6.432542
.\images_real\1285.png,-6.606669,4.015859
.\images_real\1286.png,-9.238029,6.413105
.\images_real\1287.png,-7.610802,5.835861
.\images_real\1288.png,-8.608451,5.749930
.\images_real\1289.png,-7.907107,5.995003
.\images_real\129.png,-8.175541,6.219477
.\images_real\1290.png,-10.528746,6.295685
.\images_real\1291.png,-8.885344,5.473083
.\images_real\1292.png,-9.406282,6.328609
.\images_real\1293.png,-7.427052,6.483153
.\images_real\1294.png,-3.613239,5.873169
.\images_real\1295.png,-9.559576,6.578750
.\images_real\1296.png,-6.901874,5.724783
.\images_real\1297.png,-7.529818,5.943554
.\images_real\1298.png,-8.848508,5.457006
.\images_real\1299.png,-7.979681,5.824500
.\images_real\13.png,-7.000951,6.502962
.\images_real\130.png,-8.431619,6.011097
.\images_real\1300.png,-5.240841,4.751894
.\images_real\1301.png,-5.518404,4.854595
.\images_real\1302.png,-9.340320,5.260144
.\images_real\1303.png,-4.633820,4.719652
.\images_real\1304.png,-7.558996,5.649204
.\images_real\1305.png,-6.854549,6.140193
.\images_real\1306.png,-4.220791,6.844517
.\images_real\1307.png,-4.433592,5.218385
.\images_real\1308.png,-3.786102,5.292700
.\images_real\1309.png,-4.308541,4.916183
.\images_real\131.png,-3.687991,7.285915
.\images_real\1310.png,-8.608233,5.915474
.\images_real\1311.png,-6.103731,6.363820
.\images_real\1312.png,-5.950527,5.933407
.\images_real\1313.png,-6.325920,6.403162
.\images_real\1314.png,-5.657403,6.616948
.\images_real\1315.png,-7.583305,5.080355
.\images_real\1316.png,-11.329196,5.057291
.\images_real\1317.png,-6.282104,4.421801
.\images_real\1318.png,-3.986247,5.928306
.\images_real\1319.png,-8.745082,6.077041
.\images_real\132.png,-4.339143,6.178196
.\images_real\1320.png,-2.414296,6.152088
.\images_real\1321.png,-8.310059,5.043713
.\images_real\1322.png,-8.608287,4.588596
.\images_real\1323.png,-9.042873,6.044716
.\images_real\1324.png,-9.619098,6.569867
.\images_real\1325.png,-4.913765,4.833644
.\images_real\1326.png,-7.439387,5.747342
.\images_real\1327.png,-3.147842,5.168507
.\images_real\1328.png,-3.905777,5.925597
.\images_real\1329.png,-3.970546,5.954859
.\images_real\133.png,-4.516580,7.173442
.\images_real\1330.png,-6.450198,5.482444
.\images_real\1331.png,-4.732088,6.665551
.\images_real\1332.png,-4.448978,5.916858
.\images_real\1333.png,-3.644012,5.952652
.\images_real\1334.png,-4.418558,5.768498
.\images_real\1335.png,-5.383655,5.278336
.\images_real\1336.png,-3.942450,5.900441
.\images_real\1337.png,-3.958773,6.065990
.\images_real\1338.png,-5.337255,7.901127
.\images_real\1339.png,-4.584144,5.773155
.\images_real\134.png,-5.788939,6.328461
.\images_real\1340.png,-11.298390,6.154908
.\images_real\1341.png,-9.675758,6.121860
.\images_real\1342.png,-4.085854,6.647128
.\images_real\1343.png,-4.747482,6.099077
.\images_real\1344.png,-7.649089,5.564219
.\images_real\1345.png,-2.439204,4.853636
.\images_real\1346.png,-3.785491,6.350159
.\images_real\1347.png,-4.581289,5.161134
.\images_real\1348.png,-8.525931,5.747956
.\images_real\1349.png,-4.868472,5.989527
.\images_real\135.png,-6.104350,6.359375
.\images_real\1350.png,-5.624259,6.349760
.\images_real\1351.png,-6.734327,5.406337
.\images_real\1352.png,-7.145066,5.886030
.\images_real\1353.png,-5.965776,6.429025
.\images_real\1354.png,-5.751458,5.909928
.\images_real\1355.png,-9.786813,4.771222
.\images_real\1356.png,-6.885910,5.430244
.\images_real\1357.png,-7.240422,6.786637
.\images_real\1358.png,-10.353047,5.935341
.\images_real\1359.png,-10.243493,6.003238
.\images_real\136.png,-7.157806,6.236458
.\images_real\1360.png,-9.809022,5.596610
.\images_real\1361.png,-4.842776,5.781473
.\images_real\1362.png,-5.807650,5.277182
.\images_real\1363.png,-7.393902,6.533063
.\images_real\1364.png,-8.966404,6.176241
.\images_real\1365.png,-6.410623,5.736023
.\images_real\1366.png,-8.742964,6.545634
.\images_real\1367.png,-3.924237,5.790382
.\images_real\1368.png,-4.421250,6.534590
.\images_real\1369.png,-1.878436,5.770525
.\images_real\137.png,-8.654228,5.723248
.\images_real\1370.png,-4.684000,5.782217
.\images_real\1371.png,-5.227828,5.375036
.\images_real\1372.png,-4.054694,5.553739
.\images_real\1373.png,-5.714239,6.097076
.\images_real\1374.png,-6.126565,5.076087
.\images_real\1375.png,-9.353672,5.346346
.\images_real\1376.png,-12.499721,5.444552
.\images_real\1377.png,-8.282049,5.594869
.\images_real\1378.png,-12.696589,5.425144
.\images_real\1379.png,-13.289048,5.763092
.\images_real\138.png,-8.115447,5.502346
.\images_real\1380.png,-8.252738,4.289790
.\images_real\1381.png,-5.682077,5.441212
.\images_real\1382.png,-3.099892,5.291544
.\images_real\1383.png,-13.613733,5.570929
.\images_real\1384.png,-17.392117,5.474013
.\images_real\1385.png,-5.599932,6.887969
.\images_real\1386.png,-13.722709,6.079399
.\images_real\1387.png,-9.301830,7.180266
.\images_real\1388.png,-8.451946,3.871567
.\images_real\1389.png,-8.664948,5.324186
.\images_real\139.png,-5.362558,4.976853
.\images_real\1390.png,-5.320326,5.639648
.\images_real\1391.png,-10.387831,5.365716
.\images_real\1392.png,-5.860207,6.887345
.\images_real\1393.png,-22.753038,5.949311
.\images_real\1394.png,-10.419205,4.935218
.\images_real\1395.png,-13.100174,5.584854
.\images_real\1396.png,-13.859674,6.129062
.\images_real\1397.png,-4.792211,7.749230
.\images_real\1398.png,-16.718376,5.352367
.\images_real\1399.png,-9.611460,6.641039
.\images_real\14.png,-13.799297,6.345769
.\images_real\140.png,-6.490875,6.188626
.\images_real\1400.png,-4.237801,6.227662
.\images_real\1401.png,-0.477175,6.374796
.\images_real\1402.png,-3.756713,6.527934
.\images_real\1403.png,-3.728063,6.302730
.\images_real\1404.png,-4.135121,6.174614
.\images_real\1405.png,-9.018253,5.904369
.\images_real\1406.png,-4.613159,5.973431
.\images_real\1407.png,-4.135009,5.203902
.\images_real\1408.png,-6.252553,5.787771
.\images_real\1409.png,-9.741342,6.347842
.\images_real\141.png,-9.618081,5.898004
.\images_real\1410.png,-6.676298,6.317718
.\images_real\1411.png,-1.129666,6.340933
.\images_real\1412.png,-6.859845,5.757895
.\images_real\1413.png,-1.320595,6.203031
.\images_real\1414.png,-6.861581,6.171787
.\images_real\1415.png,-11.906247,5.984831
.\images_real\1416.png,-8.661764,6.169642
.\images_real\1417.png,-7.196197,6.004495
.\images_real\1418.png,-14.282506,6.341705
.\images_real\1419.png,-8.829337,6.139374
.\images_real\142.png,-7.230796,6.165020
.\images_real\1420.png,-6.629123,6.084062
.\images_real\1421.png,-6.636190,5.900400
.\images_real\1422.png,-2.738327,6.943133
.\images_real\1423.png,-1.548452,7.116217
.\images_real\1424.png,-3.435882,5.939546
.\images_real\1425.png,-8.148901,6.165420
.\images_real\1426.png,-9.153840,4.932871
.\images_real\1427.png,-10.407356,6.956875
.\images_real\1428.png,-6.550447,7.062321
.\images_real\1429.png,-8.472889,5.977080
.\images_real\143.png,-8.203217,5.996822
.\images_real\1430.png,-7.417441,4.844730
.\images_real\1431.png,-6.637525,6.081985
.\images_real\1432.png,-7.805136,5.728312
.\images_real\1433.png,-6.422420,6.619201
.\images_real\1434.png,-10.227102,6.841608
.\images_real\1435.png,-7.778106,5.377817
.\images_real\1436.png,-4.947112,6.104973
.\images_real\1437.png,-5.991344,6.102940
.\images_real\1438.png,-5.319199,6.376009
.\images_real\1439.png,-4.622983,6.261247
.\images_real\144.png,-1.986253,5.892529
.\images_real\1440.png,-15.173671,6.412854
.\images_real\1441.png,-6.916449,7.036405
.\images_real\1442.png,-8.563287,5.293911
.\images_real\1443.png,-7.468726,6.601620
.\images_real\1444.png,-7.993781,5.475589
.\images_real\1445.png,-7.508927,6.249818
.\images_real\1446.png,-2.774880,6.231652
.\images_real\1447.png,-6.849414,6.015254
.\images_real\1448.png,-3.529004,6.029953
.\images_real\1449.png,-9.836073,7.533625
.\images_real\145.png,-9.947028,5.158335
.\images_real\1450.png,-6.347695,6.081327
.\images_real\1451.png,-4.667191,6.058685
.\images_real\1452.png,-3.531597,5.870517
.\images_real\1453.png,-4.325178,6.089408
.\images_real\1454.png,-1.101058,4.854553
.\images_real\1455.png,-5.387856,5.475937
.\images_real\1456.png,-4.401646,6.541070
.\images_real\1457.png,-3.012876,6.048396
.\images_real\1458.png,-4.188534,6.676029
.\images_real\1459.png,-1.254574,5.921435
.\images_real\146.png,-6.553146,6.316938
.\images_real\1460.png,-3.594343,6.514281
.\images_real\1461.png,-6.942842,4.666203
.\images_real\1462.png,-6.786986,4.889815
.\images_real\1463.png,-8.659146,5.151665
.\images_real\1464.png,-9.709064,4.817283
.\images_real\1465.png,-9.721901,4.939907
.\images_real\1466.png,-5.048960,4.853654
.\images_real\1467.png,-4.314005,4.850730
.\images_real\1468.png,-7.326217,6.002563
.\images_real\1469.png,-2.220320,4.904101
.\images_real\147.png,-6.222086,6.335351
.\images_real\1470.png,-6.368521,5.482947
.\images_real\1471.png,-10.020956,5.036103
.\images_real\1472.png,-17.517290,5.603472
.\images_real\1473.png,-4.755960,4.580320
.\images_real\1474.png,-2.661613,5.681865
.\images_real\1475.png,-3.764419,6.571609
.\images_real\1476.png,-4.586736,6.121566
.\images_real\1477.png,-5.871493,5.106901
.\images_real\1478.png,-8.066589,6.403282
.\images_real\1479.png,-4.741671,6.498302
.\images_real\148.png,-8.808208,6.604371
.\images_real\1480.png,-5.159972,6.089072
.\images_real\1481.png,-3.230802,5.296280
.\images_real\1482.png,-5.962037,6.947131
.\images_real\1483.png,-6.228826,6.282799
